Product Name,Price,Rating,Review Count,Product URL,Positive Reviews,Neutral Reviews,Negative Reviews,category,no_of_Reviews
"boAt Bassheads 900 Pro Wired Headphones with 40Mm Drivers, Lightweight Foldable Design, Over Ear, Remote Control, Unidirectional Retractable Mic, Adjustable Headband & USB Type-A Compatibility(Black)",898.0,4.2,98114,https://www.amazon.in/boAt-Bassheads-900-Pro-Unidirectional/dp/B0DHDDF5J2/ref=sr_1_4?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738387257&sr=8-4,84,11,5,Headsets,98114.0
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Luscious Black)",1399.0,4.0,115126,https://www.amazon.in/Rockerz-450-Wireless-Bluetooth-Headphone/dp/B07PR1CL3S/ref=sr_1_5?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738387479&sr=8-5,78,10,12,Headsets,115126.0
"boAt Rockerz 480 w/RGB LEDs, 6 Light Modes, 40mm Drivers, Beast Mode, 60hrs Playback, ENx Tech, BT v5.3, Adaptive Fit & Easy Access Controls, Bluetooth Headphones(Black Sabre)",1799.0,3.9,206,https://www.amazon.in/boAt-Rockerz-480-Bluetooth-Headphones/dp/B0DGTSRX3R/ref=sr_1_6?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738387702&sr=8-6,93,5,2,Headsets,206.0
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue) (Green)",139.0,3.5,56289,https://www.amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Compatible-Green/dp/B09R24JBYV/ref=sr_1_7?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738387924&sr=8-7,74,18,8,Headsets,56289.0
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Hazel Beige)",1399.0,4.0,115126,https://www.amazon.in/Boat-Rockerz-450-Lightweight-Compatibility/dp/B086671ZSR/ref=sr_1_8?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738388145&sr=8-8,78,10,12,Headsets,115126.0
"boAt Rockerz 450, 15 HRS Battery, 40mm Drivers, Padded Ear Cushions, Integrated Controls, Dual Modes, Bluetooth Headphones, Wireless Headphone with Mic (Aqua Blue)",1499.0,4.0,115126,https://www.amazon.in/Boat-Rockerz-450-Lightweight-Compatibility/dp/B08667772G/ref=sr_1_9?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738388367&sr=8-9,78,10,12,Headsets,115126.0
"boAt Rockerz 425 Bluetooth Wireless Over Ear Headphones with Mic Signature Sound, Beast Mode for Gaming, Enx Tech, ASAP Charge, 25H Playtime, Bluetooth V5.2 (Active Black)",1099.0,3.7,3078,https://www.amazon.in/Rockerz-425-Bluetooth-Headphones-Signature/dp/B09QL3NQHX/ref=sr_1_10?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738388588&sr=8-10,79,15,6,Headsets,3078.0
"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation(Black)",1799.0,4.1,50090,https://www.amazon.in/Boat-Rockerz-550-Headphone-Aesthetics/dp/B0856HY85J/ref=sr_1_10?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738388810&sr=8-10,85,7,8,Headsets,50090.0
amazon basics TWS in-Ear Earbuds (S19) with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Touch Control (Black),599.0,4.0,587,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjUzMDg1NDc2NTA4MjQyOjE3MzgzODkwMzE6c3BfbXRmOjMwMDQ1MTY5NzIzNTAzMjo6MDo6&url=%2Famazon-basics-Charging-Water-Resistance-Bluetooth%2Fdp%2FB0DP9VG2SS%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.4MmYsPx87xe93G5nmvafJ6JgQLTnNkTKeuE4GO-rpJs%26dib_tag%3Dse%26keywords%3DHeadsets%26qid%3D1738389031%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,72,14,14,Headsets,587.0
"Kreo Hydra C Type Dual Dynamic Driver In-Ear Wired Gaming Earphones with Microphone, Tangle-free Gaming Earphones with Noise Isolating Technology and EZ Volume Control Slider, Wired Headset for Gaming",999.0,3.9,564,https://aax-eu.amazon.in/x/c/JEJYiDUrVX2eATsfPXRRcGEAAAGUwBLuZgMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICBMUuj6/clv1_CEuOPUxokZA0iHrVY-Ms4gTrXE51YOYfk4dXpDCk2fxE8X9xoFSwWfw18HHE8xvVjq0yzpNb3X7OfU1DAGcAPkxiFgeqCvT9IR0nQVEhGlePMplNhEfB8IkGXCROUeW6XJfef1D8rsFSE0M9llvwdksJOldODd93Q196UuYlQRaY37qDjF4oXlv5OpjsdqwyCjQHbdXAhZRSWWhBJNwAffQdjs-hn4wsEjvWNPQG9gUahJtJn6j8Z0wG3nKH1EB2AHnpPv3v4jxS3149E-ErSCiVJ1yjjAz9B7yl_bPrUYAZJ0SW56eH2BSUezX-CJKY-q4k8M9aSO7arbDlVfboLvpN-ttwUgsPlI8C-9FHE6Fj0W5fDGy7yyidp7UGVBubYzB-qnqAj0UNuzT-N52bUz1lAp3XhtVXPtM6C2xN4Sp2M752rihBP2dM-J0mRnMYGeGRQNXmq86WXy4dCTTLqaFKWEG2vEWUYQR5WaRd-NWXKXNt_6mgwAGvbmtDCdGXvtFS_CF8CoIymgGwjQSZ6zz9CBRvUEkOcgmDU2TPNZf2bSaWBD9t80ENAnfyX2DZEaVnuuFlcRCdkrZwltwGIyffMSBcrRFM49kMurj5gHo1hoWBxbIZR1XV_iKvQvWLU10sbP4HPihM2rR0JqETnRkxpYLIN0hZe0Mensd516gpBE0QQAv4s204_Bbxebxp1Cd85lpHnvko2vMFDVXqNEAx4IbhHKTT2JTRAmEuGSfvjwHDbPdr8BJm-NIGG4Cpvf5vKwPIpG7x7xLCM3TuASh2rzfNL3VYn-NgSMUsZBWi21ogFNBtg2Bls6eKUmO6cPi6TFcXwAHKpNZ2dNBMpsGMm0g2uu2FSrqklLWG1HyQ23r41m4R4w7jlm-7mTz3qME1puMiiBPFT8sBcP1DCtqEx8Lg2BNUGRg7KgXQowrZsixEVWkCU2BJQSbNy2eXqAWmRYH63bPusebF5iu6ZLkRDt-CXoDxoTuyaCxBH_UfYg1PYWpHQ7_SyQfEA3wQDCOZ_5ZL3ikyZ7gD2JKG9jRGqzZWJcCqinJh_INf7RJqcBqDUr64OQjae4xQPNRgbkCgcZHoFBcpCbyxbbu5lOm3XSja-5dJL8xRMzlJP7ydWW2pKsRuq3ZtDYWvpbLjuvAcb9b9mzooMfp4gVYGa1QbcMHrKGjWS5YOlo_RtLy0yxiQ6VDy4JYjhTdpZ8EME0uvH3zCxEayZT4Io1HGIubA9slb7q5GxRzw-6NqKmHmCEUTSGuO81fg1iAaBLvJIuE8nPqMeXXoUqNHcIQWojITzatPtYaKig6LpGWrOMjwXP9PZ97bzowCqzSc1YYIJ5E7TwL-zEjNluYnd3I805_N6OcawnV7UcZFG9QL6aAXz362AHCzjo2JFEyiRKlqFRvyX3SaZAT8QkU9U6XjX5K02jmpEWhI-K0i-v_hjlx_Y1NGz44yL9F2LxDWFQat0RcDGkDhv4i2oyjlFDDtQGDc7hSdYcw48cVxyP4p7mYPlGjEH0T7AWVYgYBVys6OoUCsSgJoLeJrEJfmRN4cPjDUkfT5KG-7PV6pCIhAscmkrJyDq8RuhSS4m0KVJ2IGBVNYqsR5NbmNo0l-hJ38S2ePRDE4NeTqsIa1s1PfioXOKg23cFHz1UoI_VB7ApiwaTSGRCfCxLgOSmGB0SNO0KAUQCPuBAYvN7pqqtchWOvoLtoj_oThQnlwm4Kguviw4vVoN7KUqgcY4SPTnL4mFSr01StF9wG0k7wNHg_c-FWzgujf8dswRdFt33zAxbNRf-ZpvnOXr5lvAdF-cqhD8Xw2NpGgAT25GZzjuztWUHnRD6LoS7En7oLh/https://www.amazon.in/Kreo-Earphones-Microphone-Tangle-free-Technology/dp/B0CX99ZSH5/ref=sxin_23_sbv_search_btf?content-id=amzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151%3Aamzn1.sym.288d7cd9-bdfb-4778-882a-c15de0f76151&cv_ct_cx=Headsets&keywords=Headsets&pd_rd_i=B0CX99ZSH5&pd_rd_r=ba1f1fe4-876d-493f-aae5-431b4853ed1a&pd_rd_w=4VLtj&pd_rd_wg=9ozpz&pf_rd_p=288d7cd9-bdfb-4778-882a-c15de0f76151&pf_rd_r=HSNGN4NV6XK8YBYK4HEE&qid=1738389253&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-9131241a-a358-4619-a7b8-0f5a65d91d81,90,7,3,Headsets,564.0
"boAt Rockerz 480 w/RGB LEDs, 6 Light Modes, 40mm Drivers, Beast Mode, 60hrs Playback, ENx Tech, BT v5.3, Adaptive Fit & Easy Access Controls, Bluetooth Headphones(White Sabre)",1799.0,3.9,206,https://www.amazon.in/boAt-Rockerz-480-Bluetooth-Headphones/dp/B0DGTTKCJX/ref=sr_1_13?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738389476&sr=8-13,93,5,2,Headsets,206.0
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Premium Metallic Finish, Angled Buds for Comfort fit (Black)",599.0,4.1,197232,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_15?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738389697&sr=8-15,86,7,7,Headsets,197232.0
"Boult Newly Launched Q Over Ear Bluetooth Headphones with 70H Playtime, 40mm Bass Drivers, Zenâ¢ ENC Mic, Type-C Fast Charging, 4 EQ Modes, Bluetooth 5.4, AUX Option, IPX5 Wireless Headphones (Beige)",1899.0,4.2,1320,https://www.amazon.in/Boult-Launched-Bluetooth-Headphones-Playtime/dp/B0DFHGX8R3/ref=sr_1_17?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738389918&sr=8-17,96,1,3,Headsets,1320.0
"boAt Rockerz 255 Pro+, 60HRS Battery, Fast Charge, IPX7, Dual Pairing, Low Latency, Magnetic Earbuds, Bluetooth Neckband, Wireless with Mic Earphones (Active Black)",998.0,4.0,207770,https://www.amazon.in/boAt-Rockerz-255-Pro-Earphones/dp/B08TV2P1N8/ref=sr_1_18?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738390139&sr=8-18,82,11,7,Headsets,207770.0
"Sony WH-CH520 Wireless Bluetooth Headphones with Mic, Up to 50Hrs Battery-Blue",4140.0,4.1,17130,https://www.amazon.in/Sony-Bluetooth-Headphones-Multipoint-Connectivity/dp/B0BS1RT9S2/ref=sr_1_19?dib=eyJ2IjoiMSJ9.MdL50sqKslwCFho0kJBDbcJdTXwuhjPpAcr9Pn9or8Mveqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTBgYEr5y9MliinUCR_0NyH2JjyxYIA9IeF6pr0UwssxwWuJJkn8A2hTqlBK4ggXeA.ENos1mGKa4ue9nb7y9gh4ZUzsCB1bNv7VLB14U2K2tM&dib_tag=se&keywords=Headsets&qid=1738390361&sr=8-19,87,10,3,Headsets,17130.0
"Boult Audio Z40 Ultra Truly Wireless in Ear Earbuds with 32dB Active Noise Cancellation, 100H Playtime, Dual Device Pairing, Quad Mic ENC, 45ms Low Latency, Metallic Finish ANC Ear Buds (Cream)",1599.0,4.9,53,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzQyMzkxNjYzNzY4ODcwOjE3MzgzOTA1ODI6c3BfYnRmOjMwMDQ2NjEyMTgyMjkzMjo6MDo6&url=%2FBoult-Wireless-Cancellation-Playtime-Metallic%2Fdp%2FB0DRJZ7B3Q%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.V_bYlHxSSNsRtMi091znFEtmI9oLOOmAzOI1WcbCKF4veqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTlsOif0KhVx8AE2m388inxD6s1ynOfrJKL3_CN8QufIsdNye33w30UjS3OnOl3Np8.P3bU_HXF05oNvjxMGKR_Lgem710It2NTx_s9z4MaG-I%26dib_tag%3Dse%26keywords%3DHeadsets%26qid%3D1738390582%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,48,0,2,Headsets,53.0
"Noise Buds N1 Pro in-Ear Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30dB), 60H of Playtime, Dual Pairing, Instacharge(10 min=200 min), BT v5.3(Chrome Black)",1799.0,4.0,2864,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTQyNDI4MzQzOTYyNTMyOjE3MzgzOTA3MTA6c3BfYnRmOjMwMDMxNDQ2MDY2NzYzMjo6MDo6&url=%2FNoise-Wireless-Metallic-Playtime-Instacharge%2Fdp%2FB0D4QLT8WG%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.V_bYlHxSSNsRtMi091znFEtmI9oLOOmAzOI1WcbCKF4veqkqg8Taz20QwTqFrfTI8eu4H3Xesup3kRyTHqp81KgzI8-NZEo60-Sy5iQVsCQ9-C3gP-16i4fke1RfX9zM7SXROPx5q6YpjePsgPV-_oqSVG_CNlUgKxHGXaagOpTlsOif0KhVx8AE2m388inxD6s1ynOfrJKL3_CN8QufIsdNye33w30UjS3OnOl3Np8.P3bU_HXF05oNvjxMGKR_Lgem710It2NTx_s9z4MaG-I%26dib_tag%3Dse%26keywords%3DHeadsets%26qid%3D1738390710%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,88,8,4,Headsets,2864.0
"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 min=200 min), 13mm Driver,Low Latency, BT v5.2 (Mint Green)",799.0,3.8,6991,https://aax-eu.amazon.in/x/c/JGzIiu6VTArdEAUm_TKvyG4AAAGUwCyIgQMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICCELMOx/clv1_CEuOPUxokZA0iHrVUMIs4H3IflVQTuIMnqwNpBmTscJ_x38U7C2xWfw18HHz9hvVjq0yzpNb3X7OfU30A3t0IklAaDmvM-HvS3gnXUsgbkLnPYxzxYgc6JJGZxuDym4Lsub01JYSHgvXMTKTc91-7bRgf9r5sGv0apEJQ9p8WgnNl6TP0wh_AwT6asavPLFsHH4HbZmFzptYR2t3PNIRZPsQh9Kumt1TSBDYL7UlzhESrMBvm7fmTUcsgxvigUBeAnGoOOGLoxR1yAlDdY1eRiSPc2OsnheLHsiEzPLCcM4TMlyty6ezwyq5PTDbH4Z5qYHSkpsaNfrXuov2LOe_IMRb-v9cBmzwwcR5s_MqklCcZ8Rp3H14Iwd7GL4/https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MK1KB/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d%3Aamzn1.sym.3353ca56-2043-45f1-9c2e-99dccef31d9d&cv_ct_cx=Headsets&keywords=Headsets&pd_rd_i=B09Y5MK1KB&pd_rd_r=e8133deb-eea7-4520-b4da-53079a28c7e6&pd_rd_w=gHdPZ&pd_rd_wg=sgVvF&pf_rd_p=3353ca56-2043-45f1-9c2e-99dccef31d9d&pf_rd_r=YQ8C6KG94VF46X28BP3B&qid=1738390931&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,91,6,3,Headsets,6991.0
amazon basics TWS in-Ear Earbuds (S19) with Fast Charging up to 50 Hours of Playtime | Dual 10mm Driver | IPX4 Water-Resistance | Bluetooth 5.3 | Touch Control (White),599.0,4.0,587,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNTU1OTE5MDE1OTI0NTQ2OjE3MzgzOTExNTc6c3BfYXRmX25leHQ6MzAwNDUxNjc3MTE3NjMyOjowOjo&url=%2Famazon-basics-Charging-Water-Resistance-Bluetooth%2Fdp%2FB0DP9VYH9Q%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.Xf2-4uDlVVVaFJiuAxTGiXW87sr6lAAZNJqIqx3SkMy3wwxSCdimDTCw9z7wXHOAg2cCBCvC74tt_MkyHx-0T7JwLfPvYla28X9li7N9WUnquWLMkqhcLZni7mD7kqtPwz4UqHU6LnSfZ5i9r2e4Ln984BhahvkK--jbzDVUp3obgkynCH_wNyoD3sV_S8hzkNHs4Woy00K2xKSNc7aDEfg7HMI8D-xYmTgtplQ3l14.Y2CQ1XltvmsBcFsYA3gh4ke2DKW8RT2d5EJFHDX7jPg%26dib_tag%3Dse%26keywords%3DHeadsets%26qid%3D1738391157%26sr%3D8-17-spons%26xpid%3DxQ27HqicGHdo7%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,72,14,14,Headsets,587.0
"Noise Newly Launched Airwave Max 5 Wireless Over-Ear Headphones with Adaptive Hybrid ANC (up to 50dB), HFA Tech, 80H Playtime, Dual Pairing(Carbon Black)",4999.0,3.9,21,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMzU4ODIzMTA5MjE5NjE5OjE3MzgzOTEzODA6c3BfYXRmX25leHQ6MzAwNDY3NDA2NjU0NjMyOjowOjo&url=%2FNoise-Launched-Wireless-Over-Ear-Headphones%2Fdp%2FB0DGV465ZW%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.Xf2-4uDlVVVaFJiuAxTGiXW87sr6lAAZNJqIqx3SkMy3wwxSCdimDTCw9z7wXHOAg2cCBCvC74tt_MkyHx-0T7JwLfPvYla28X9li7N9WUnquWLMkqhcLZni7mD7kqtPwz4UqHU6LnSfZ5i9r2e4Ln984BhahvkK--jbzDVUp3obgkynCH_wNyoD3sV_S8hzkNHs4Woy00K2xKSNc7aDEfg7HMI8D-xYmTgtplQ3l14.Y2CQ1XltvmsBcFsYA3gh4ke2DKW8RT2d5EJFHDX7jPg%26dib_tag%3Dse%26keywords%3DHeadsets%26qid%3D1738391380%26sr%3D8-18-spons%26xpid%3DxQ27HqicGHdo7%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,12,1,2,Headsets,21.0
"ZEBRONICS THUNDER Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, ENC, AUX, Micro SD, Voice assistant, Comfortable Earcups, Call Function(Black)",799.0,3.8,75264,https://www.amazon.in/ZEBRONICS-Bluetooth-Headphones-assistant-Comfortable/dp/B07L8KNP5F/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Xf2-4uDlVVVaFJiuAxTGiXW87sr6lAAZNJqIqx3SkMy3wwxSCdimDTCw9z7wXHOAg2cCBCvC74tt_MkyHx-0T7JwLfPvYla28X9li7N9WUnquWLMkqhcLZni7mD7kqtPwz4UqHU6LnSfZ5i9r2e4Ln984BhahvkK--jbzDVUp3obgkynCH_wNyoD3sV_S8hzkNHs4Woy00K2xKSNc7aDEfg7HMI8D-xYmTgtplQ3l14.KDPvDorxr2PMvILxCNKx8lf0JrkbwHBTVW0QmnBrDz4&dib_tag=se&keywords=Headsets&qid=1738391452&sr=8-19&xpid=xQ27HqicGHdo7,81,14,5,Headsets,75264.0
